ncbi_gene_id,name,landmark,gene_orientation,gene_start,gene_end,sum,len,all_sum,row_id,intron_count
5293,PIK3CD,chr1,F,9629888,9729114,20738575,99226,20738575,374,29
5298,PI4KB,chr1,R,151291796,151327715,20774494,35919,20774494,375,14
5301,PIN1P1,chr1,F,69919321,69920317,20775490,996,20775490,376,0
5313,PKLR,chr1,R,155289292,155308709,20794907,19417,20794907,377,12
5317,PKP1,chr1,F,201283451,201332993,20844449,49542,20844449,378,14
5320,PLA2G2A,chr1,R,19975430,19980439,20849458,5009,20849458,379,5
5321,PLA2G4A,chr1,F,186828899,186988981,21009540,160082,21009540,380,20
5322,PLA2G5,chr1,F,20028338,20091901,21073103,63563,21073103,381,13
5351,PLOD1,chr1,F,11934666,11975542,21113979,40876,21113979,382,20
5362,PLXNA2,chr1,R,208022241,208244384,21336122,222143,21336122,383,34
5394,EXOSC10,chr1,R,11066612,11099910,21369420,33298,21369420,384,25
5396,PRRX1,chr1,F,170662727,170739419,21446112,76692,21446112,385,5
5451,POU2F1,chr1,F,167220828,167427345,21652629,206517,21652629,386,19
5453,POU3F1,chr1,R,38043850,38046778,21655557,2928,21655557,387,0
5498,PPOX,chr1,F,161165727,161178277,21668107,12550,21668107,388,16
5511,PPP1R8,chr1,F,27830740,27851672,21689039,20932,21689039,389,6
5525,PPP2R5A,chr1,F,212285536,212361863,21765366,76327,21765366,390,13
5538,PPT1,chr1,R,40072709,40097470,21790127,24761,21790127,391,8
5546,PRCC,chr1,F,156767481,156800817,21823463,33336,21823463,392,8
5549,PRELP,chr1,F,203475754,203491352,21839061,15598,21839061,393,2
5563,PRKAA2,chr1,F,56645316,56715335,21909080,70019,21909080,394,8
5565,PRKAB2,chr1,R,147155105,147172589,21926564,17484,21926564,395,8
5567,PRKACB,chr1,F,84077974,84238498,22087088,160524,22087088,396,17
5586,PKN2,chr1,F,88684192,88836255,22239151,152063,22239151,397,23
5590,PRKCZ,chr1,F,2050469,2185395,22374077,134926,22374077,398,25
5629,PROX1,chr1,F,213983225,214041510,22432362,58285,22432362,399,8
5664,PSEN2,chr1,F,226870571,226896103,22457894,25532,22457894,400,14
5686,PSMA5,chr1,R,109399030,109426486,22485350,27456,22485350,401,8
5690,PSMB2,chr1,R,35599540,35641844,22527654,42304,22527654,402,6
5692,PSMB4,chr1,F,151399564,151401936,22530026,2372,22530026,403,6
5710,PSMD4,chr1,F,151254699,151267479,22542806,12780,22542806,404,9
5724,PTAFR,chr1,R,28147165,28193936,22589577,46771,22589577,405,3
5733,PTGER3,chr1,R,70852352,71047814,22785039,195462,22785039,406,10
5737,PTGFR,chr1,F,78476239,78540701,22849501,64462,22849501,407,6
5738,PTGFRN,chr1,F,116909922,116990358,22929937,80436,22929937,408,8
5743,PTGS2,chr1,R,186671811,186680427,22938553,8616,22938553,409,9
5768,QSOX1,chr1,F,180154832,180198034,22981755,43202,22981755,410,11
5778,PTPN7,chr1,R,202147011,202161592,22996336,14581,22996336,411,10
5784,PTPN14,chr1,R,214336941,214551681,23211076,214740,23211076,412,21
5788,PTPRC,chr1,F,198638967,198757476,23329585,118509,23329585,413,33
5792,PTPRF,chr1,F,43522237,43623672,23431020,101435,23431020,414,39
5824,PEX19,chr1,R,160276808,160285151,23439363,8343,23439363,415,7
5825,ABCD3,chr1,F,94418085,94518663,23539941,100578,23539941,416,26
5865,RAB3B,chr1,R,51907955,51990764,23622750,82809,23622750,417,5
5867,RAB4A,chr1,F,229271061,229305894,23657583,34833,23657583,418,7
5872,RAB13,chr1,R,153981616,153986377,23662344,4761,23662344,419,8
5876,RABGGTB,chr1,F,75786193,75795090,23671241,8897,23671241,420,10
5877,RABIF,chr1,R,202878281,202889257,23682217,10976,23682217,421,1
5906,RAP1A,chr1,F,111619782,111716695,23779130,96913,23779130,422,10
5909,RAP1GAP,chr1,R,21596214,21669375,23852291,73161,23852291,423,29
5928,RBBP4,chr1,F,32651147,32686211,23887355,35064,23887355,424,12
5929,RBBP5,chr1,R,205086141,205122022,23923236,35881,23923236,425,13
5972,REN,chr1,R,204154815,204166337,23934758,11522,23934758,426,9
5993,RFX5,chr1,R,151340639,151347293,23941412,6654,23941412,427,11
5996,RGS1,chr1,F,192575726,192580029,23945715,4303,23945715,428,4
5997,RGS2,chr1,F,192809038,192812277,23948954,3239,23948954,429,4
5999,RGS4,chr1,F,163068605,163076802,23957151,8197,23957151,430,5
6000,RGS7,chr1,R,240775513,241357230,24538868,581717,24538868,431,22
6003,RGS13,chr1,F,192636137,192660311,24563042,24174,24563042,432,6
6004,RGS16,chr1,R,182598622,182604413,24568833,5791,24568833,433,4
6006,RHCE,chr1,R,25360658,25430192,24638367,69534,24638367,434,13
6007,RHD,chr1,F,25272392,25330445,24696420,58053,24696420,435,12
6016,RIT1,chr1,R,155897807,155911402,24710015,13595,24710015,436,6
6018,RLF,chr1,F,40161368,40240921,24789568,79553,24789568,437,8
6041,RNASEL,chr1,R,182573633,182589285,24805220,15652,24805220,438,7
6045,RNF2,chr1,F,185045418,185102608,24862410,57190,24862410,439,8
6051,RNPEP,chr1,F,201982637,202006147,24885920,23510,24885920,440,11
6060,RNU1-4,chr1,F,16740515,16740679,24886084,164,24886084,441,0
6080,SNORA73A,chr1,F,28507364,28507571,24886291,207,24886291,442,0
6083,SNORD21,chr1,F,92837288,92837383,24886386,95,24886386,443,0
6097,RORC,chr1,R,151806070,151832238,24912554,26168,24912554,444,12
6118,RPA2,chr1,R,27891523,27914797,24935828,23274,24935828,445,8
6121,RPE65,chr1,R,68428823,68449959,24956964,21136,24956964,446,13
6125,RPL5,chr1,F,92832036,92841924,24966852,9888,24966852,447,7
6135,RPL11,chr1,F,23691778,23696425,24971499,4647,24971499,448,5
6146,RPL22,chr1,R,6185019,6199619,24986099,14600,24986099,449,3
6195,RPS6KA1,chr1,F,26529757,26575030,25031372,45273,25031372,450,25
6202,RPS8,chr1,F,44775573,44778740,25034539,3167,25034539,451,5
6232,RPS27,chr1,F,153990762,153992155,25035932,1393,25035932,452,3
6248,RSC1A1,chr1,F,15659868,15661722,25037786,1854,25037786,453,0
6258,RXRG,chr1,R,165400921,165445355,25082220,44434,25082220,454,11
6262,RYR2,chr1,F,237042237,237833988,25873971,791751,25873971,455,106
6271,S100A1,chr1,F,153628396,153632037,25877612,3641,25877612,456,2
6272,SORT1,chr1,R,109309564,109397941,25965989,88377,25965989,457,22
6273,S100A2,chr1,R,153561107,153565830,25970712,4723,25970712,458,2
6274,S100A3,chr1,R,153547332,153549258,25972638,1926,25972638,459,2
6275,S100A4,chr1,R,153543618,153545806,25974826,2188,25974826,460,3
6276,S100A5,chr1,R,153537146,153542175,25979855,5029,25979855,461,2
6277,S100A6,chr1,R,153534599,153536241,25981497,1642,25981497,462,2
6278,S100A7,chr1,R,153457743,153460661,25984415,2918,25984415,463,2
6279,S100A8,chr1,R,153390031,153422578,26016962,32547,26016962,464,3
6280,S100A9,chr1,F,153357853,153361027,26020136,3174,26020136,465,2
6281,S100A10,chr1,R,151982909,151994238,26031465,11329,26031465,466,2
6282,S100A11,chr1,R,152032505,152037035,26035995,4530,26035995,467,2
6283,S100A12,chr1,R,153373707,153375599,26037887,1892,26037887,468,2
6284,S100A13,chr1,R,153618798,153634092,26053181,15294,26053181,469,9
6301,SARS,chr1,F,109213892,109238182,26077471,24290,26077471,470,12
6339,SCNN1D,chr1,F,1280414,1292029,26089086,11615,26089086,471,16
6342,SCP2,chr1,F,52927228,53051617,26213475,124389,26213475,472,17
6375,XCL1,chr1,F,168576060,168582077,26219492,6017,26219492,473,3
6390,SDHB,chr1,R,17018721,17054170,26254941,35449,26254941,474,7
6391,SDHC,chr1,F,161314375,161364751,26305317,50376,26305317,475,6
6401,SELE,chr1,R,169722639,169734079,26316757,11440,26316757,476,13
6402,SELL,chr1,R,169690664,169711702,26337795,21038,26337795,477,8
6403,SELP,chr1,R,169588848,169630139,26379086,41291,26379086,478,17
6421,SFPQ,chr1,R,35176379,35193158,26395865,16779,26395865,479,12
6429,SRSF4,chr1,R,29147737,29182125,26430253,34388,26430253,480,5
6464,SHC1,chr1,R,154962297,154974492,26442448,12195,26442448,481,12
6487,ST3GAL3,chr1,F,43705823,43931165,26667790,225342,26667790,482,26
6491,STIL,chr1,R,47250138,47314781,26732433,64643,26732433,483,19
6497,SKI,chr1,F,2228694,2310213,26813952,81519,26813952,484,7
6504,SLAMF1,chr1,R,160608110,160647537,26853379,39427,26853379,485,7
6512,SLC1A7,chr1,R,53087178,53142632,26908833,55454,26908833,486,12
6513,SLC2A1,chr1,R,42925374,42959176,26942635,33802,26942635,487,9
6518,SLC2A5,chr1,R,9036942,9071704,26977397,34762,26977397,488,13
6536,SLC6A9,chr1,R,43996482,44031492,27012407,35010,27012407,489,16
6548,SLC9A1,chr1,R,27098808,27155130,27068729,56322,27068729,490,12
6566,SLC16A1,chr1,R,112911846,112956353,27113236,44507,27113236,491,6
6635,SNRPE,chr1,F,203861584,203871152,27122804,9568,27122804,492,4
6646,SOAT1,chr1,F,179293713,179358680,27187771,64967,27187771,493,16
6675,UAP1,chr1,F,162561505,162599843,27226109,38338,27226109,494,12
6698,SPRR1A,chr1,F,152984087,152985814,27227836,1727,27227836,495,1
6699,SPRR1B,chr1,F,153031202,153032900,27229534,1698,27229534,496,1
6700,SPRR2A,chr1,R,153056119,153057512,27230927,1393,27230927,497,1
6701,SPRR2B,chr1,R,153070227,153071608,27232308,1381,27232308,498,1
6702,SPRR2C,chr1,R,153140117,153141493,27233684,1376,27233684,499,1
6703,SPRR2D,chr1,R,153039724,153041118,27235078,1394,27235078,500,1
6704,SPRR2E,chr1,R,153093134,153094528,27236472,1394,27236472,501,1
6705,SPRR2F,chr1,R,153112123,153113515,27237864,1392,27237864,502,1
6706,SPRR2G,chr1,R,153149581,153150951,27239234,1370,27239234,503,1
6707,SPRR3,chr1,F,153001746,153003856,27241344,2110,27241344,504,2
6708,SPTA1,chr1,R,158610497,158686716,27317563,76219,27317563,505,51
6723,SRM,chr1,R,11054591,11060034,27323006,5443,27323006,506,7
6726,SRP9,chr1,F,225777812,225790466,27335660,12654,27335660,507,3
6738,TROVE2,chr1,F,193059421,193091777,27368016,32356,27368016,508,13
6746,SSR2,chr1,R,156009047,156020991,27379960,11944,27379960,509,6
6791,AURKAPS1,chr1,R,220266178,220267715,27381497,1537,27381497,510,0
6814,STXBP3,chr1,F,108746662,108809526,27444361,62864,27444361,511,18
6846,XCL2,chr1,R,168540764,168543997,27447594,3233,27447594,512,2
6847,SYCP1,chr1,F,114854415,114995370,27588549,140955,27588549,513,35
6883,TAF12,chr1,R,28603095,28643109,27628563,40014,27628563,514,6
6884,TAF13,chr1,R,109064375,109076002,27640190,11627,27640190,515,3
6886,TAL1,chr1,R,47216289,47232373,27656274,16084,27656274,516,7
6894,TARBP1,chr1,R,234391312,234479158,27744120,87846,27744120,517,33
6900,CNTN2,chr1,F,205043201,205078043,27778962,34842,27778962,518,23
6905,TBCE,chr1,F,235367359,235448968,27860571,81609,27860571,519,17
6913,TBX15,chr1,R,118883042,118989556,27967085,106514,27967085,520,10
6920,TCEA3,chr1,R,23380908,23424779,28010956,43871,28010956,521,13
6924,TCEB3,chr1,F,23743365,23762059,28029650,18694,28029650,522,10
6944,VPS72,chr1,R,151176299,151190213,28043564,13914,28043564,523,5
7042,TGFB2,chr1,F,218345333,218444619,28142850,99286,28142850,524,7
7044,LEFTY2,chr1,R,225936597,225941383,28147636,4786,28147636,525,4
7049,TGFBR3,chr1,R,91680342,91906002,28373296,225660,28373296,526,21
7059,THBS3,chr1,R,155195583,155209180,28386893,13597,28386893,527,25
7062,TCHH,chr1,R,152106316,152115454,28396031,9138,28396031,528,2
7075,TIE1,chr1,F,43300894,43323110,28418247,22216,28418247,529,24
7100,TLR5,chr1,R,223109403,223143282,28452126,33879,28452126,530,6
7107,GPR137B,chr1,F,236142501,236208909,28518534,66408,28518534,531,7
7133,TNFRSF1B,chr1,F,12166948,12209222,28560808,42274,28560808,532,11
7135,TNNI1,chr1,R,201403766,201421746,28578788,17980,28578788,533,8
7139,TNNT2,chr1,R,201359007,201377765,28597546,18758,28597546,534,17
7143,TNR,chr1,R,175322798,175743702,29018450,420904,29018450,535,24
7151,TOP1P1,chr1,F,171338895,171341326,29020881,2431,29020881,536,0
7159,TP53BP2,chr1,R,223779892,223845981,29086970,66089,29086970,537,19
7161,TP73,chr1,F,3652564,3736201,29170607,83637,29170607,538,16
7170,TPM3,chr1,R,154155303,154192135,29207439,36832,29207439,539,15
7175,TPR,chr1,R,186311651,186375848,29271636,64197,29271636,540,50
7188,TRAF5,chr1,F,211326578,211374946,29320004,48368,29320004,541,11
7193,TRE-TTC3-1,chr1,F,16872582,16872654,29320076,72,29320076,542,0
7195,TRNAG1,chr1,R,16545938,16546009,29320147,71,29320147,543,0
7203,CCT3,chr1,R,156308960,156338415,29349602,29455,29349602,544,15
7214,TRN-GTT2-1,chr1,F,145287765,145287839,29349676,74,29349676,545,0
7252,TSHB,chr1,F,115029823,115034309,29354162,4486,29354162,546,2
7257,TSNAX,chr1,F,231528652,231566524,29392034,37872,29392034,547,5
7268,TTC4,chr1,F,54715821,54742657,29418870,26836,29418870,548,33
7286,TUFT1,chr1,F,151540299,151583583,29462154,43284,29462154,549,13
7292,TNFSF4,chr1,R,173183730,173208072,29486496,24342,29486496,550,4
7293,TNFRSF4,chr1,R,1211325,1214638,29489809,3313,29489809,551,6
7371,UCK2,chr1,F,165827494,165911618,29573933,84124,29573933,552,8
7388,UQCRH,chr1,F,46303612,46316777,29587098,13165,29587098,553,4
7389,UROD,chr1,F,45012132,45015669,29590635,3537,29590635,554,9
7391,USF1,chr1,R,161039250,161045979,29597364,6729,29597364,555,11
7398,USP1,chr1,F,62436303,62451804,29612865,15501,29612865,556,9
7399,USH2A,chr1,R,215622893,216423396,30413368,800503,30413368,557,71
7412,VCAM1,chr1,F,100719639,100739045,30432774,19406,30432774,558,8
7482,WNT2B,chr1,F,112466540,112521288,30487522,54748,30487522,559,6
7483,WNT9A,chr1,R,227918657,227947975,30516840,29318,30516840,560,4
7579,ZSCAN20,chr1,F,33472630,33500693,30544903,28063,30544903,561,8
7678,ZNF124,chr1,R,247121974,247172438,30595367,50464,30595367,562,7
7709,ZBTB17,chr1,R,15941868,15976132,30629631,34264,30629631,563,15
7779,SLC30A1,chr1,R,211575038,211578757,30633350,3719,30633350,564,1
7780,SLC30A2,chr1,R,26038021,26046138,30641467,8117,30641467,565,7
7798,LUZP1,chr1,R,23084022,23177808,30735253,93786,30735253,566,5
7799,PRDM2,chr1,F,13700239,13825079,30860093,124840,30860093,567,14
7802,DNALI1,chr1,F,37556918,37566857,30870032,9939,30870032,568,5
7804,LRP8,chr1,R,53242363,53328149,30955818,85786,30955818,569,21
7805,LAPTM5,chr1,R,30732467,30757836,30981187,25369,30981187,570,7
7809,BSND,chr1,F,54998943,55008792,30991036,9849,30991036,571,4
7812,CSDE1,chr1,R,114716912,114758050,31032174,41138,31032174,572,20
7813,EVI5,chr1,R,92508695,92792404,31315883,283709,31315883,573,26
7818,DAP3,chr1,F,155689088,155739010,31365805,49922,31365805,574,13
7827,NPHS2,chr1,R,179550538,179575976,31391243,25438,31391243,575,8
7832,BTG2,chr1,F,203305535,203309602,31395310,4067,31395310,576,1
8073,PTP4A2,chr1,R,31906420,31938387,31427277,31967,31427277,577,8
8289,ARID1A,chr1,F,26696030,26782110,31513357,86080,31513357,578,19
8290,HIST3H3,chr1,R,228424844,228425325,31513838,481,31513838,579,0
8317,CDC7,chr1,F,91500813,91525764,31538789,24951,31538789,580,13
8337,HIST2H2AA3,chr1,R,149842217,149842751,31539323,534,31539323,581,0
8338,HIST2H2AC,chr1,F,149886974,149887411,31539760,437,31539760,582,0
8349,HIST2H2BE,chr1,R,149884459,149886682,31541983,2223,31541983,583,0
8370,HIST2H4A,chr1,F,149832656,149833052,31542379,396,31542379,584,0
8394,PIP5K1A,chr1,F,151197953,151249535,31593961,51582,31593961,585,19
8407,TAGLN2,chr1,R,159918106,159925542,31601397,7436,31601397,586,6
8412,BCAR3,chr1,R,93561785,93847150,31886762,285365,31886762,587,18
8416,ANXA9,chr1,F,150982022,150996063,31900803,14041,31900803,588,13
8420,SNHG3,chr1,F,28505942,28510892,31905753,4950,31905753,589,3
8431,NR0B2,chr1,R,26911483,26914076,31908346,2593,31908346,590,2
8438,RAD54L,chr1,F,46247694,46278473,31939125,30779,31939125,591,17
8443,GNPAT,chr1,F,231241172,231277973,31975926,36801,31975926,592,16
8444,DYRK3,chr1,F,206635533,206649197,31989590,13664,31989590,593,6
8458,TTF2,chr1,F,117060287,117102870,32032173,42583,32032173,594,23
8476,CDC42BPA,chr1,R,226989857,227318492,32360808,328635,32360808,595,39
8490,RGS5,chr1,R,163142298,163321791,32540301,179493,32540301,596,8
8497,PPFIA4,chr1,F,203026520,203078736,32592517,52216,32592517,597,31
8503,PIK3R3,chr1,R,46040139,46176495,32728873,136356,32728873,598,10
8510,MMP23B,chr1,F,1632180,1634654,32731347,2474,32731347,599,7
8511,MMP23A,chr1,F,1699938,1701808,32733217,1870,32733217,600,5
8514,KCNAB2,chr1,F,5992297,6101193,32842113,108896,32842113,601,21
8515,ITGA10,chr1,R,145891207,145910411,32861317,19204,32861317,602,29
8543,LMO4,chr1,F,87328467,87348923,32881773,20456,32881773,603,5
8547,FCN3,chr1,R,27369109,27374825,32887489,5716,32887489,604,8
8548,BLZF1,chr1,F,169367955,169396544,32916078,28589,32916078,605,7
8556,CDC14A,chr1,F,100345041,100520277,33091314,175236,33091314,606,21
8560,DEGS1,chr1,F,224183207,224193441,33101548,10234,33101548,607,4
8564,KMO,chr1,F,241531888,241595647,33165307,63759,33165307,608,15
8565,YARS,chr1,R,32775238,32818032,33208101,42794,33208101,609,13
8569,MKNK1,chr1,R,46557406,46604294,33254989,46888,33254989,610,19
8574,AKR7A2,chr1,R,19302707,19312146,33264428,9439,33264428,611,6
8613,PPAP2B,chr1,R,56494746,56579584,33349266,84838,33349266,612,5
8634,RTCA,chr1,F,100266157,100292769,33375878,26612,33375878,613,11
8643,PTCH2,chr1,R,44819843,44842944,33398979,23101,33398979,614,22
8659,ALDH4A1,chr1,R,18871429,18902799,33430349,31370,33430349,615,15
8668,EIF3I,chr1,F,32221866,32231604,33440087,9738,33440087,616,11
8672,EIF4G3,chr1,R,20806291,21177320,33811116,371029,33811116,617,44
8674,VAMP4,chr1,R,171700155,171742239,33853200,42084,33853200,618,7
8682,PEA15,chr1,F,160205318,160215376,33863258,10058,33863258,619,5
8703,B4GALT3,chr1,R,161171309,161177968,33869917,6659,33869917,620,8
8704,B4GALT2,chr1,F,43979201,43991171,33881887,11970,33881887,621,8
8707,B3GALT2,chr1,R,193178729,193186613,33889771,7884,33889771,622,1
8718,TNFRSF25,chr1,R,6461150,6466195,33894816,5045,33894816,623,9
8751,ADAM15,chr1,F,155051271,155062776,33906321,11505,33906321,624,23
8761,PABPC4,chr1,R,39560812,39576849,33922358,16037,33922358,625,15
8764,TNFRSF14,chr1,F,2556364,2565622,33931616,9258,33931616,626,7
8784,TNFRSF18,chr1,R,1203507,1206709,33934818,3202,33934818,627,4
8790,FPGT,chr1,F,74198211,74208702,33945309,10491,33945309,628,3
8799,PEX11B,chr1,R,145911347,145918924,33952886,7577,33952886,629,4
8804,CREG1,chr1,R,167541012,167553819,33965693,12807,33965693,630,3
8832,CD84,chr1,R,160541093,160579516,34004116,38423,34004116,631,8
8863,PER3,chr1,F,7784379,7845181,34064918,60802,34064918,632,23
8880,FUBP1,chr1,R,77944054,77979205,34100069,35151,34100069,633,20
8891,EIF2B3,chr1,R,44850521,44986722,34236270,136201,34236270,634,11
8915,BCL10,chr1,R,85265775,85276904,34247399,11129,34247399,635,4
8934,RAB29,chr1,R,205767985,205775487,34254901,7502,34254901,636,5
8991,SELENBP1,chr1,R,151364301,151372734,34263334,8433,34263334,637,12
8995,TNFSF18,chr1,R,173041219,173050963,34273078,9744,34273078,638,2
9015,TAF1A,chr1,R,222557901,222590096,34305273,32195,34305273,639,13
9019,MPZL1,chr1,F,167721949,167791919,34375243,69970,34375243,640,5
9047,SH2D2A,chr1,R,156806242,156816862,34385863,10620,34385863,641,8
9048,ARTN,chr1,F,43931896,43937241,34391208,5345,34391208,642,2
9064,MAP3K6,chr1,R,27355178,27368014,34404044,12836,34404044,643,28
9068,ANGPTL1,chr1,R,178849534,178871353,34425863,21819,34425863,644,6
9077,DIRAS3,chr1,R,68045961,68051733,34431635,5772,34431635,645,2
9095,TBX19,chr1,F,168281039,168314426,34465022,33387,34465022,646,7
9103,FCGR2C,chr1,F,161581338,161601220,34484904,19882,34484904,647,6
9122,SLC16A4,chr1,R,110362850,110391409,34513463,28559,34513463,648,9
9129,PRPF3,chr1,F,150321478,150353228,34545213,31750,34545213,649,18
9132,KCNQ4,chr1,F,40784011,40840452,34601654,56441,34601654,650,17
9156,EXO1,chr1,F,241847966,241909165,34662853,61199,34662853,651,21
9181,ARHGEF2,chr1,R,155946639,156002635,34718849,55996,34718849,652,35
9191,DEDD,chr1,R,161120976,161132783,34730656,11807,34730656,653,7
9202,ZMYM4,chr1,F,35268713,35421944,34883887,153231,34883887,654,35
9204,ZMYM6,chr1,R,34986164,35031968,34929691,45804,34929691,655,15
9213,XPR1,chr1,F,180632009,180890279,35187961,258270,35187961,656,14
9214,FAIM3,chr1,R,206903284,206922033,35206710,18749,35206710,657,7
9249,DHRS3,chr1,R,12567909,12618361,35257162,50452,35257162,658,7
9261,MAPKAPK2,chr1,F,206684911,206734285,35306536,49374,35306536,659,9
9283,GPR37L1,chr1,F,202118704,202131425,35319257,12721,35319257,660,2
9293,GPR52,chr1,F,174448073,174449545,35320729,1472,35320729,661,0
9295,SRSF11,chr1,F,70205681,70252020,35367068,46339,35367068,662,12
9341,VAMP3,chr1,F,7771268,7781432,35377232,10164,35377232,663,4
9372,ZFYVE9,chr1,F,52142093,52346686,35581825,204593,35581825,664,19
9398,CD101,chr1,F,117001749,117036551,35616627,34802,35616627,665,10
9403,SEP15,chr1,R,86862444,86914424,35668607,51980,35668607,666,4
9406,ZRANB2,chr1,R,71063290,71081289,35686606,17999,35686606,667,10
9410,SNRNP40,chr1,R,31259567,31296797,35723836,37230,35723836,668,9
9411,ARHGAP29,chr1,R,94168906,94275068,35829998,106162,35829998,669,24
9447,AIM2,chr1,R,159062478,159076895,35844415,14417,35844415,670,5
9453,GGPS1,chr1,F,235328437,235344532,35860510,16095,35860510,671,4
9462,RASAL2,chr1,F,178093728,178479514,36246296,385786,36246296,672,20
9473,THEMIS2,chr1,F,27872542,27886685,36260439,14143,36260439,673,5
9507,ADAMTS4,chr1,R,161189747,161199055,36269747,9308,36269747,674,8
9528,TMEM59,chr1,R,54031672,54053462,36291537,21790,36291537,675,7
